city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Upper Kalskag,Upper Kalskag,AK,Alaska,02050,Bethel County,61.5416,-160.3337
Carl,Carl,GA,Georgia,13013,Barrow County,34.0045,-83.8129
Cranfills Gap,Cranfills Gap,TX,Texas,48035,Bosque County,31.7753,-97.8302
Mount Vernon,Mount Vernon,AR,Arkansas,05045,Faulkner County,35.2236,-92.124
Bolckow,Bolckow,MO,Missouri,29003,Andrew County,40.1151,-94.8212
Goodyear Village,Goodyear Village,AZ,Arizona,04021,Pinal County,33.1973,-111.8724
Avalon,Avalon,GA,Georgia,13257,Stephens County,34.5027,-83.1967
Talmage,Talmage,NE,Nebraska,31131,Otoe County,40.5315,-96.0237
Arctic Village,Arctic Village,AK,Alaska,02290,Yukon-Koyukuk County,68.1421,-145.4956
Rhodes,Rhodes,MT,Montana,30029,Flathead County,48.2793,-114.4736
Cadiz,Cadiz,IN,Indiana,18065,Henry County,39.9511,-85.4867
Kingston Mines,Kingston Mines,IL,Illinois,17143,Peoria County,40.5586,-89.772
Copper City,Copper City,MI,Michigan,26061,Houghton County,47.2842,-88.3877
Metcalf,Metcalf,IL,Illinois,17045,Edgar County,39.8004,-87.8078
Zapata Ranch,Zapata Ranch,TX,Texas,48489,Willacy County,26.357,-97.8243
Hannibal,Hannibal,OH,Ohio,39111,Monroe County,39.6718,-80.8737
Vermilion,Vermilion,IL,Illinois,17045,Edgar County,39.5803,-87.588
Tescott,Tescott,KS,Kansas,20143,Ottawa County,39.013,-97.8781
Twining,Twining,MI,Michigan,26011,Arenac County,44.1131,-83.8075
Lima,Lima,MT,Montana,30001,Beaverhead County,44.6384,-112.5917
Stickney,Stickney,SD,South Dakota,46003,Aurora County,43.5894,-98.4376
Roxobel,Roxobel,NC,North Carolina,37015,Bertie County,36.2015,-77.2398
Sicangu Village,Sicangu Village,SD,South Dakota,46121,Todd County,43.0137,-100.5757
Bovina,Bovina,MS,Mississippi,28149,Warren County,32.3499,-90.7359
Frannie,Frannie,WY,Wyoming,56003,Big Horn County,44.971,-108.6205
Hammett,Hammett,ID,Idaho,16039,Elmore County,42.9441,-115.4654
Goldfield,Goldfield,NV,Nevada,32009,Esmeralda County,37.7121,-117.2378
Sycamore,Sycamore,OK,Oklahoma,40041,Delaware County,36.399,-94.7149
Gasconade,Gasconade,MO,Missouri,29073,Gasconade County,38.6703,-91.56
Anthoston,Anthoston,KY,Kentucky,21101,Henderson County,37.7553,-87.5327
Irwin,Irwin,ID,Idaho,16019,Bonneville County,43.3965,-111.2721
Virginville,Virginville,PA,Pennsylvania,42011,Berks County,40.5191,-75.8638
Salt Point,Salt Point,NY,New York,36027,Dutchess County,41.8061,-73.79
Elm Grove,Elm Grove,OK,Oklahoma,40001,Adair County,35.7926,-94.5694
Quantico,Quantico,MD,Maryland,24045,Wicomico County,38.3755,-75.754
Biscay,Biscay,MN,Minnesota,27085,McLeod County,44.8263,-94.2742
Rohrersville,Rohrersville,MD,Maryland,24043,Washington County,39.4348,-77.6655
Gerton,Gerton,NC,North Carolina,37089,Henderson County,35.4758,-82.3504
Maalaea,Maalaea,HI,Hawaii,15009,Maui County,20.8047,-156.4898
Star City,Star City,IN,Indiana,18131,Pulaski County,40.9746,-86.5613
Williams,Williams,MN,Minnesota,27077,Lake of the Woods County,48.768,-94.9533
Luxemburg,Luxemburg,IA,Iowa,19061,Dubuque County,42.604,-91.0726
Kingsbury,Kingsbury,IN,Indiana,18091,LaPorte County,41.5302,-86.6972
Torboy,Torboy,WA,Washington,53019,Ferry County,48.6771,-118.6689
Coldfoot,Coldfoot,AK,Alaska,02290,Yukon-Koyukuk County,67.2475,-150.1079
Modesto,Modesto,IL,Illinois,17117,Macoupin County,39.4789,-89.9803
Drakesville,Drakesville,IA,Iowa,19051,Davis County,40.7986,-92.4813
Elgin,Elgin,PA,Pennsylvania,42049,Erie County,41.907,-79.7465
Westside,Westside,CA,California,06019,Fresno County,36.4042,-120.1341
Klein,Klein,MT,Montana,30065,Musselshell County,46.3983,-108.5525
Rogers,Rogers,OH,Ohio,39029,Columbiana County,40.7897,-80.6275
Martell,Martell,CA,California,06005,Amador County,38.3644,-120.8036
Paxico,Paxico,KS,Kansas,20197,Wabaunsee County,39.0689,-96.1671
Freedom,Freedom,OK,Oklahoma,40151,Woods County,36.768,-99.1126
High Hill,High Hill,MO,Missouri,29139,Montgomery County,38.8754,-91.3776
Manlius,Manlius,IL,Illinois,17011,Bureau County,41.4557,-89.6692
Morrow,Morrow,LA,Louisiana,22097,St. Landry County,30.8294,-92.0828
Seldovia Village,Seldovia Village,AK,Alaska,02122,Kenai Peninsula County,59.453,-151.5905
Northrop,Northrop,MN,Minnesota,27091,Martin County,43.736,-94.4366
Reliance,Reliance,WY,Wyoming,56037,Sweetwater County,41.6682,-109.1977
Bentonville,Bentonville,OH,Ohio,39001,Adams County,38.7455,-83.6103
Overland,Overland,NE,Nebraska,31081,Hamilton County,41.0809,-97.9783
Wellington,Wellington,IL,Illinois,17075,Iroquois County,40.5411,-87.6799
Madrid,Madrid,NE,Nebraska,31135,Perkins County,40.8525,-101.5278
Jim Falls,Jim Falls,WI,Wisconsin,55017,Chippewa County,45.0472,-91.2712
Glen Aubrey,Glen Aubrey,NY,New York,36007,Broome County,42.2623,-76.0003
Kings Valley,Kings Valley,OR,Oregon,41003,Benton County,44.6985,-123.4269
Murphy,Murphy,ID,Idaho,16073,Owyhee County,43.2121,-116.5485
Davis,Davis,NC,North Carolina,37031,Carteret County,34.7996,-76.4641
Paris,Paris,MI,Michigan,26107,Mecosta County,43.7814,-85.5067
New Paris,New Paris,PA,Pennsylvania,42009,Bedford County,40.1084,-78.643
Alvan,Alvan,IL,Illinois,17183,Vermilion County,40.307,-87.6069
Sawyer,Sawyer,ND,North Dakota,38101,Ward County,48.0894,-101.0533
Jacksonboro,Jacksonboro,SC,South Carolina,45029,Colleton County,32.7718,-80.4768
Harmonyville,Harmonyville,VT,Vermont,50025,Windham County,43.0372,-72.6657
Staples,Staples,TX,Texas,48187,Guadalupe County,29.7664,-97.8279
Tehuacana,Tehuacana,TX,Texas,48293,Limestone County,31.7411,-96.5436
Bent,Bent,NM,New Mexico,35035,Otero County,33.1473,-105.8589
Shippingport,Shippingport,PA,Pennsylvania,42007,Beaver County,40.6261,-80.4205
Pinal,Pinal,AZ,Arizona,04007,Gila County,33.3802,-110.7572
Losantville,Losantville,IN,Indiana,18135,Randolph County,40.0237,-85.1836
Moose Run,Moose Run,PA,Pennsylvania,42027,Centre County,40.953,-77.8031
Mountain Meadows,Mountain Meadows,CA,California,06029,Kern County,35.0956,-118.4335
Fairview Beach,Fairview Beach,VA,Virginia,51099,King George County,38.3282,-77.2424
Galt,Galt,IL,Illinois,17195,Whiteside County,41.7894,-89.7541
Alger,Alger,WA,Washington,53057,Skagit County,48.6175,-122.3368
Montrose,Montrose,IL,Illinois,17049,Effingham County,39.166,-88.3781
Heislerville,Heislerville,NJ,New Jersey,34011,Cumberland County,39.2236,-74.9915
Crystal Beach,Crystal Beach,AZ,Arizona,04015,Mohave County,34.5714,-114.3925
Hooppole,Hooppole,IL,Illinois,17073,Henry County,41.5218,-89.914
Belfry,Belfry,KY,Kentucky,21195,Pike County,37.6194,-82.2684
Collins,Collins,WI,Wisconsin,55071,Manitowoc County,44.0856,-87.9809
Caledonia,Caledonia,IL,Illinois,17007,Boone County,42.3686,-88.8939
Highland,Highland,OH,Ohio,39071,Highland County,39.344,-83.6001
Centerville,Centerville,MO,Missouri,29179,Reynolds County,37.4367,-90.9601
Lasker,Lasker,NC,North Carolina,37131,Northampton County,36.3502,-77.3058
Marquette,Marquette,NE,Nebraska,31081,Hamilton County,41.0063,-98.0098
Lowell,Lowell,WI,Wisconsin,55027,Dodge County,43.3363,-88.8182
Shiloh,Shiloh,TN,Tennessee,47071,Hardin County,35.1104,-88.3638
Trowbridge,Trowbridge,CA,California,06101,Sutter County,38.9264,-121.5149
Glenwood,Glenwood,AL,Alabama,01041,Crenshaw County,31.6675,-86.173
Maysville,Maysville,AR,Arkansas,05007,Benton County,36.402,-94.5889
Summerfield,Summerfield,OH,Ohio,39121,Noble County,39.7969,-81.3355
Amasa,Amasa,MI,Michigan,26071,Iron County,46.2295,-88.4579
Port Colden,Port Colden,NJ,New Jersey,34041,Warren County,40.7661,-74.9548
Peacham,Peacham,VT,Vermont,50005,Caledonia County,44.3296,-72.1725
Standard City,Standard City,IL,Illinois,17117,Macoupin County,39.3504,-89.7836
Mendon,Mendon,MO,Missouri,29041,Chariton County,39.5907,-93.1337
Fairport,Fairport,IA,Iowa,19139,Muscatine County,41.4394,-90.9171
Serena,Serena,IL,Illinois,17099,LaSalle County,41.4871,-88.732
Saulsbury,Saulsbury,TN,Tennessee,47069,Hardeman County,35.0488,-89.0884
Wadena,Wadena,IA,Iowa,19065,Fayette County,42.8397,-91.6594
Steely Hollow,Steely Hollow,OK,Oklahoma,40021,Cherokee County,35.9877,-94.9456
Waiohinu,Waiohinu,HI,Hawaii,15001,Hawaii County,19.0714,-155.6145
Marietta,Marietta,MN,Minnesota,27073,Lac qui Parle County,45.0105,-96.4189
Little York,Little York,IN,Indiana,18175,Washington County,38.6993,-85.9045
Blakesburg,Blakesburg,IA,Iowa,19179,Wapello County,40.962,-92.6347
Roots,Roots,PA,Pennsylvania,42013,Blair County,40.6136,-78.3652
Riverview Colony,Riverview Colony,MT,Montana,30051,Liberty County,48.1823,-111.0327
Wessington,Wessington,SD,South Dakota,46005,Beadle County,44.4552,-98.6967
Hypericum,Hypericum,CA,California,06107,Tulare County,36.2562,-119.2169
Heathsville,Heathsville,VA,Virginia,51133,Northumberland County,37.92,-76.4785
Engelhard,Engelhard,NC,North Carolina,37095,Hyde County,35.5092,-76.0095
Beclabito,Beclabito,NM,New Mexico,35045,San Juan County,36.8335,-109.004
Gratiot,Gratiot,OH,Ohio,39089,Licking County,39.9515,-82.2168
Des Arc,Des Arc,MO,Missouri,29093,Iron County,37.2837,-90.6353
Wilson Creek,Wilson Creek,WA,Washington,53025,Grant County,47.423,-119.1176
West Rushville,West Rushville,OH,Ohio,39045,Fairfield County,39.7641,-82.4486
Allenwood,Allenwood,PA,Pennsylvania,42119,Union County,41.1081,-76.8981
Loch Arbour,Loch Arbour,NJ,New Jersey,34025,Monmouth County,40.2323,-74.0013
Bryce Canyon City,Bryce Canyon City,UT,Utah,49017,Garfield County,37.6814,-112.1588
Starks,Starks,LA,Louisiana,22019,Calcasieu County,30.3105,-93.6667
Westgate,Westgate,IA,Iowa,19065,Fayette County,42.7683,-91.9957
Roseland,Roseland,NE,Nebraska,31001,Adams County,40.4697,-98.5587
Orchard,Orchard,TX,Texas,48157,Fort Bend County,29.6035,-95.969
Hallwood,Hallwood,VA,Virginia,51001,Accomack County,37.8774,-75.5897
Westcreek,Westcreek,CO,Colorado,08035,Douglas County,39.1499,-105.1626
Bartow,Bartow,GA,Georgia,13163,Jefferson County,32.8816,-82.4712
Dale,Dale,OK,Oklahoma,40125,Pottawatomie County,35.3842,-97.0434
Burlington,Burlington,WY,Wyoming,56003,Big Horn County,44.4471,-108.432
La Feria North,La Feria North,TX,Texas,48061,Cameron County,26.1778,-97.8232
Meadow,Meadow,UT,Utah,49027,Millard County,38.8863,-112.4073
Florida,Florida,OH,Ohio,39069,Henry County,41.3238,-84.2002
Langston,Langston,AL,Alabama,01071,Jackson County,34.5374,-86.0899
Urbana,Urbana,AR,Arkansas,05139,Union County,33.1585,-92.4453
St. James,St. James,MI,Michigan,26029,Charlevoix County,45.7473,-85.5173
Delmont,Delmont,SD,South Dakota,46043,Douglas County,43.2666,-98.1592
Burkettsville,Burkettsville,OH,Ohio,39107,Mercer County,40.353,-84.6426
Homeland,Homeland,FL,Florida,12105,Polk County,27.8181,-81.8268
Buckhead,Buckhead,GA,Georgia,13211,Morgan County,33.568600000000004,-83.3623
Creston,Creston,WA,Washington,53043,Lincoln County,47.7594,-118.52
River Bottom,River Bottom,OK,Oklahoma,40101,Muskogee County,35.6357,-95.2378
Le Roy,Le Roy,MI,Michigan,26133,Osceola County,44.0381,-85.4538
Taneyville,Taneyville,MO,Missouri,29213,Taney County,36.7377,-93.0354
Alpine,Alpine,OR,Oregon,41003,Benton County,44.3303,-123.3628
Sweden Valley,Sweden Valley,PA,Pennsylvania,42105,Potter County,41.7594,-77.9538
Beason,Beason,IL,Illinois,17107,Logan County,40.1428,-89.1928
Ogema,Ogema,WI,Wisconsin,55099,Price County,45.451,-90.2927
Meadow Grove,Meadow Grove,NE,Nebraska,31119,Madison County,42.029,-97.7361
Gildford,Gildford,MT,Montana,30041,Hill County,48.5738,-110.3072
Troutville,Troutville,PA,Pennsylvania,42033,Clearfield County,41.0259,-78.7863
Johnstown,Johnstown,WY,Wyoming,56013,Fremont County,43.1118,-108.6955
Big Rock,Big Rock,TN,Tennessee,47161,Stewart County,36.5767,-87.7579
Palestine,Palestine,OH,Ohio,39037,Darke County,40.0501,-84.7443
Staves,Staves,AR,Arkansas,05025,Cleveland County,34.031,-92.278
Boston,Boston,IN,Indiana,18177,Wayne County,39.7412,-84.8517
Fredonia,Fredonia,IA,Iowa,19115,Louisa County,41.2844,-91.3392
Climax,Climax,MN,Minnesota,27119,Polk County,47.6095,-96.8122
Cooper Landing,Cooper Landing,AK,Alaska,02122,Kenai Peninsula County,60.4945,-149.841
Rockland,Rockland,MI,Michigan,26131,Ontonagon County,46.7394,-89.1795
Ward,Ward,SC,South Carolina,45081,Saluda County,33.8573,-81.7313
Bethany,Bethany,PA,Pennsylvania,42127,Wayne County,41.6143,-75.2872
Combs,Combs,KY,Kentucky,21193,Perry County,37.2683,-83.2148
Ozora,Ozora,MO,Missouri,29186,Ste. Genevieve County,37.8667,-90.0518
Glendale Colony,Glendale Colony,SD,South Dakota,46115,Spink County,44.7979,-98.2868
Marty,Marty,SD,South Dakota,46023,Charles Mix County,42.9965,-98.4302
Browntown,Browntown,WI,Wisconsin,55045,Green County,42.5788,-89.7894
Wheeler,Wheeler,IN,Indiana,18127,Porter County,41.5105,-87.1712
Jesterville,Jesterville,MD,Maryland,24045,Wicomico County,38.2897,-75.8928
Franktown,Franktown,CO,Colorado,08035,Douglas County,39.3906,-104.7486
Goodman,Goodman,WI,Wisconsin,55075,Marinette County,45.623,-88.3518
Seaview,Seaview,HI,Hawaii,15001,Hawaii County,19.4067,-154.9214
Turney,Turney,MO,Missouri,29049,Clinton County,39.6377,-94.321
Perla,Perla,AR,Arkansas,05059,Hot Spring County,34.3648,-92.7762
Delavan,Delavan,MN,Minnesota,27043,Faribault County,43.7677,-94.0174
Kaltag,Kaltag,AK,Alaska,02290,Yukon-Koyukuk County,64.3223,-158.7436
Bakerhill,Bakerhill,AL,Alabama,01005,Barbour County,31.7769,-85.2955
Linneus,Linneus,MO,Missouri,29115,Linn County,39.8767,-93.1868
Powellsville,Powellsville,NC,North Carolina,37015,Bertie County,36.2252,-76.9316
Thompsonville,Thompsonville,TX,Texas,48247,Jim Hogg County,27.2601,-98.7847
Davis City,Davis City,IA,Iowa,19053,Decatur County,40.64,-93.8126
Alvord,Alvord,IA,Iowa,19119,Lyon County,43.3417,-96.3037
Jakin,Jakin,GA,Georgia,13099,Early County,31.0901,-84.9822
Pecan Gap,Pecan Gap,TX,Texas,48119,Delta County,33.4382,-95.8519
Friendship,Friendship,AR,Arkansas,05059,Hot Spring County,34.2243,-93.0037
Corwith,Corwith,IA,Iowa,19081,Hancock County,42.9889,-93.9582
Whiterocks,Whiterocks,UT,Utah,49047,Uintah County,40.4721,-109.9412
Grady,Grady,AR,Arkansas,05079,Lincoln County,34.0787,-91.6976
Plaza,Plaza,ND,North Dakota,38061,Mountrail County,48.026,-101.9594
Hendrum,Hendrum,MN,Minnesota,27107,Norman County,47.2641,-96.8107
Kennedy,Kennedy,MN,Minnesota,27069,Kittson County,48.6441,-96.9106
Beardsley,Beardsley,MN,Minnesota,27011,Big Stone County,45.5577,-96.7139
Woolstock,Woolstock,IA,Iowa,19197,Wright County,42.5648,-93.8431
Goldsboro,Goldsboro,MD,Maryland,24011,Caroline County,39.0316,-75.7821
Smithfield,Smithfield,KY,Kentucky,21103,Henry County,38.3864,-85.2566
Crystal Bay,Crystal Bay,NV,Nevada,32031,Washoe County,39.2314,-120.0019
Sallis,Sallis,MS,Mississippi,28007,Attala County,33.0215,-89.7647
Cypress,Cypress,IL,Illinois,17087,Johnson County,37.3655,-89.0187
Mount Clifton,Mount Clifton,VA,Virginia,51171,Shenandoah County,38.7617,-78.7166
Fairview,Fairview,KY,Kentucky,21047,Christian County,36.8426,-87.3055
Bayside,Bayside,VA,Virginia,51001,Accomack County,37.7548,-75.7128
Butlerville,Butlerville,OH,Ohio,39165,Warren County,39.3014,-84.0906
Mellette,Mellette,SD,South Dakota,46115,Spink County,45.1544,-98.4983
Parral,Parral,OH,Ohio,39157,Tuscarawas County,40.5609,-81.495
Vann Crossroads,Vann Crossroads,NC,North Carolina,37163,Sampson County,35.1697,-78.4026
Stockwell,Stockwell,IN,Indiana,18157,Tippecanoe County,40.2818,-86.7689
Diamond Beach,Diamond Beach,NJ,New Jersey,34009,Cape May County,38.9595,-74.8531
Allen,Allen,MI,Michigan,26059,Hillsdale County,41.9581,-84.768
Malinta,Malinta,OH,Ohio,39069,Henry County,41.3196,-84.0353
Mound,Mound,TX,Texas,48099,Coryell County,31.3505,-97.6432
Hardtner,Hardtner,KS,Kansas,20007,Barber County,37.0144,-98.6492
Slickville,Slickville,PA,Pennsylvania,42129,Westmoreland County,40.4622,-79.5184
Camargo,Camargo,OK,Oklahoma,40043,Dewey County,36.0179,-99.2885
Rembert,Rembert,SC,South Carolina,45085,Sumter County,34.1037,-80.5306
Chuichu,Chuichu,AZ,Arizona,04021,Pinal County,32.7403,-111.7821
De Witt,De Witt,IL,Illinois,17039,De Witt County,40.1847,-88.7853
Fulton,Fulton,IN,Indiana,18049,Fulton County,40.9463,-86.2642
Rochelle,Rochelle,TX,Texas,48307,McCulloch County,31.2232,-99.2066
Jeddito,Jeddito,AZ,Arizona,04017,Navajo County,35.7697,-110.1305
Portlandville,Portlandville,NY,New York,36077,Otsego County,42.5294,-74.9674
Catherine,Catherine,CO,Colorado,08045,Garfield County,39.4017,-107.133
Rocheport,Rocheport,MO,Missouri,29019,Boone County,38.9784,-92.5635
Greenhorn,Greenhorn,CA,California,06063,Plumas County,39.903,-120.759
Wisacky,Wisacky,SC,South Carolina,45061,Lee County,34.1465,-80.1905
Knottsville,Knottsville,KY,Kentucky,21059,Daviess County,37.7726,-86.9064
Glenwood,Glenwood,MO,Missouri,29197,Schuyler County,40.5243,-92.5766
Hochatown,Hochatown,OK,Oklahoma,40089,McCurtain County,34.1482,-94.7465
Mineral,Mineral,IL,Illinois,17011,Bureau County,41.3837,-89.8383
Dodge,Dodge,WI,Wisconsin,55121,Trempealeau County,44.1344,-91.5493
Arcadia,Arcadia,MI,Michigan,26101,Manistee County,44.4927,-86.2362
Fenton,Fenton,LA,Louisiana,22053,Jefferson Davis County,30.3643,-92.9169
Dos Palos Y,Dos Palos Y,CA,California,06047,Merced County,37.0469,-120.6395
Tulare,Tulare,SD,South Dakota,46115,Spink County,44.7382,-98.5089
Idaville,Idaville,OR,Oregon,41057,Tillamook County,45.5098,-123.8633
Tollette,Tollette,AR,Arkansas,05061,Howard County,33.8181,-93.8969
Cheshire,Cheshire,OR,Oregon,41039,Lane County,44.1901,-123.2834
Temperanceville,Temperanceville,VA,Virginia,51001,Accomack County,37.8991,-75.5526
East Poultney,East Poultney,VT,Vermont,50021,Rutland County,43.5259,-73.2107
Dripping Springs,Dripping Springs,AZ,Arizona,04007,Gila County,33.1049,-110.7551
Salladasburg,Salladasburg,PA,Pennsylvania,42081,Lycoming County,41.2783,-77.2273
Black Oak,Black Oak,AR,Arkansas,05031,Craighead County,35.8365,-90.3676
Flasher,Flasher,ND,North Dakota,38059,Morton County,46.4521,-101.2324
Hickory Hills,Hickory Hills,PA,Pennsylvania,42079,Luzerne County,41.0347,-75.8221
Stockton,Stockton,GA,Georgia,13173,Lanier County,30.9428,-83.0029
Allakaket,Allakaket,AK,Alaska,02290,Yukon-Koyukuk County,66.5506,-152.627
Page,Page,ND,North Dakota,38017,Cass County,47.1592,-97.5681
Cloud Creek,Cloud Creek,OK,Oklahoma,40041,Delaware County,36.2938,-94.7543
Burr Oak,Burr Oak,IA,Iowa,19191,Winneshiek County,43.458,-91.8619
Big Island,Big Island,VA,Virginia,51019,Bedford County,37.5351,-79.3615
Summer Shade,Summer Shade,KY,Kentucky,21169,Metcalfe County,36.8837,-85.7098
Mulberry,Mulberry,SC,South Carolina,45085,Sumter County,33.9565,-80.3315
Allen,Allen,KY,Kentucky,21071,Floyd County,37.6119,-82.7291
South Salem,South Salem,OH,Ohio,39141,Ross County,39.3372,-83.3067
Harcourt,Harcourt,IA,Iowa,19187,Webster County,42.2606,-94.1745
Middletown,Middletown,MO,Missouri,29139,Montgomery County,39.1286,-91.4139
Defiance,Defiance,IA,Iowa,19165,Shelby County,41.8253,-95.3403
Litchville,Litchville,ND,North Dakota,38003,Barnes County,46.6566,-98.1917
Slaughters,Slaughters,KY,Kentucky,21233,Webster County,37.4903,-87.5021
Candlewood Knolls,Candlewood Knolls,CT,Connecticut,09001,Fairfield County,41.4791,-73.4636
Manter,Manter,KS,Kansas,20187,Stanton County,37.5245,-101.8834
Chula Vista,Chula Vista,TX,Texas,48061,Cameron County,26.0739,-97.4397
Cliftondale Park,Cliftondale Park,VA,Virginia,51005,Alleghany County,37.825,-79.7981
Torreon,Torreon,NM,New Mexico,35057,Torrance County,34.7242,-106.3008
Heidelberg,Heidelberg,MN,Minnesota,27079,Le Sueur County,44.4931,-93.6265
Thousand Island Park,Thousand Island Park,NY,New York,36045,Jefferson County,44.2865,-76.0254
Monroe,Monroe,SD,South Dakota,46125,Turner County,43.4865,-97.2166
Aristes,Aristes,PA,Pennsylvania,42037,Columbia County,40.8156,-76.3395
Carrsville,Carrsville,VA,Virginia,51093,Isle of Wight County,36.7088,-76.837
Deer Park,Deer Park,WI,Wisconsin,55109,St. Croix County,45.1887,-92.3879
Centerville,Centerville,NC,North Carolina,37069,Franklin County,36.1865,-78.1113
Switzer,Switzer,WV,West Virginia,54045,Logan County,37.7879,-81.9865
Causey,Causey,NM,New Mexico,35041,Roosevelt County,33.8607,-103.1066
Dwight,Dwight,NE,Nebraska,31023,Butler County,41.0827,-97.0191
Hiseville,Hiseville,KY,Kentucky,21009,Barren County,37.1008,-85.8149
Howardville,Howardville,MO,Missouri,29143,New Madrid County,36.5684,-89.5973
Dougherty,Dougherty,OK,Oklahoma,40099,Murray County,34.4005,-97.0514
Richland,Richland,OR,Oregon,41001,Baker County,44.7682,-117.1669
Wachapreague,Wachapreague,VA,Virginia,51001,Accomack County,37.6063,-75.6897
Blackburn,Blackburn,MO,Missouri,29195,Saline County,39.1048,-93.4855
Pacific Junction,Pacific Junction,IA,Iowa,19129,Mills County,41.018,-95.7994
Wixon Valley,Wixon Valley,TX,Texas,48041,Brazos County,30.7639,-96.3193
Dunnell,Dunnell,MN,Minnesota,27091,Martin County,43.5604,-94.7752
Grace,Grace,MS,Mississippi,28055,Issaquena County,32.9915,-90.9569
Henderson Point,Henderson Point,MS,Mississippi,28047,Harrison County,30.3153,-89.2864
Fountain N' Lakes,Fountain N' Lakes,MO,Missouri,29113,Lincoln County,38.9689,-90.8493
French Camp,French Camp,MS,Mississippi,28019,Choctaw County,33.2931,-89.3993
Kingston,Kingston,MN,Minnesota,27093,Meeker County,45.1959,-94.311
