area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,42499,17,0,76139,FALSE,FALSE,FALSE
US000,5,424990,18,0,76139,FALSE,TRUE,FALSE
US000,5,425,15,0,129036,FALSE,FALSE,FALSE
US000,5,4251,16,0,129036,FALSE,FALSE,FALSE
US000,5,42512,17,0,129036,FALSE,FALSE,FALSE
US000,5,425120,18,0,129036,FALSE,TRUE,FALSE
US000,5,44-45,14,0,42075,TRUE,FALSE,FALSE
US000,5,441,15,0,68370,FALSE,FALSE,FALSE
US000,5,4411,16,0,79630,FALSE,FALSE,FALSE
US000,5,44111,17,0,81922,FALSE,FALSE,FALSE
US000,5,441110,18,0,81922,FALSE,TRUE,FALSE
US000,5,44112,17,0,64243,FALSE,FALSE,FALSE
US000,5,441120,18,0,64243,FALSE,TRUE,FALSE
US000,5,4412,16,0,63434,FALSE,FALSE,FALSE
