date,xr_eur_usd,xr_jpy_usd,xr_krw_usd
05/05/2008,0.645536118,105.12,1007.8
06/05/2008,0.643169539,104.54,1015
07/05/2008,0.650618087,105.28,1030
08/05/2008,0.64897138,103.87,1040.5
09/05/2008,0.647374895,103.01,1044
12/05/2008,0.643666323,103.83,1043
13/05/2008,0.644786898,104.41,1047
14/05/2008,0.64653779,105.2,1047
15/05/2008,0.645494449,104.61,1043
16/05/2008,0.641395677,103.86,1037
19/05/2008,0.644496004,104.55,1041
20/05/2008,0.638284292,103.66,1047
21/05/2008,0.634034999,103.34,1039
22/05/2008,0.63682099,104.03,1044
23/05/2008,0.633552965,103.22,1045.5
26/05/2008,0.633552965,103.22,1045.5
27/05/2008,0.635687496,103.98,1041
28/05/2008,0.639877144,104.69,1033.5
29/05/2008,0.644039415,105.52,1030
30/05/2008,0.642673522,105.46,1028.5
02/06/2008,0.643086817,104.41,1022.3
03/06/2008,0.647081662,105.29,1016.8
04/06/2008,0.647123536,104.99,1019
05/06/2008,0.642673522,106,1023
06/06/2008,0.635687496,105.33,1030.5
09/06/2008,0.636213259,106.06,1032
10/06/2008,0.646287081,107.19,1027.5
11/06/2008,0.642590927,106.77,1030.3
12/06/2008,0.648592554,107.94,1033.3
13/06/2008,0.650702759,107.92,1044
16/06/2008,0.646328852,108.19,1038.5
17/06/2008,0.644371416,108.03,1021.8
18/06/2008,0.645078054,108.05,1029.25
19/06/2008,0.645078054,107.95,1028
20/06/2008,0.639959043,107.42,1031.5
23/06/2008,0.645494449,107.89,1036.8
24/06/2008,0.641395677,107.76,1032.5
25/06/2008,0.642260758,108.29,1034.3
26/06/2008,0.635404753,107.29,1041.3
27/06/2008,0.63496095,106.28,1041.75
30/06/2008,0.63500127,106.17,1046.8
01/07/2008,0.63379389,105.73,1050.5
02/07/2008,0.63015943,105.87,1036.5
03/07/2008,0.636618284,106.79,1044.5
04/07/2008,0.636618284,106.79,1044.5
07/07/2008,0.639140995,107.55,1044.5
08/07/2008,0.638855172,107.35,1026.25
09/07/2008,0.635162602,107.12,1000
10/07/2008,0.634075201,107.03,998.2
11/07/2008,0.629009938,106.14,1000.3
14/07/2008,0.628377529,106.18,1003.8
15/07/2008,0.628022358,104.78,1006.3
16/07/2008,0.631034265,104.64,1006.75
17/07/2008,0.630477271,105.82,1011
18/07/2008,0.630715863,106.75,1013
21/07/2008,0.62984191,106.74,1017
22/07/2008,0.632471064,107.11,1014
23/07/2008,0.636618284,107.68,1009
24/07/2008,0.638691959,107.62,1006.8
25/07/2008,0.637470517,107.89,1007
28/07/2008,0.635041595,107.49,1006
29/07/2008,0.641519117,108.19,1006
30/07/2008,0.642714827,108.17,1012.3
31/07/2008,0.641477965,108.1,1011.5
01/08/2008,0.642384531,107.59,1015.75
04/08/2008,0.64230201,108.23,1016.75
05/08/2008,0.646495992,108.2,1017
06/08/2008,0.64897138,109.39,1015.5
07/08/2008,0.651847989,109.44,1016
08/08/2008,0.664584303,110.09,1028
11/08/2008,0.668538575,110.08,1030
12/08/2008,0.6709158,109.78,1034.2
13/08/2008,0.67136623,108.71,1039.5
14/08/2008,0.673128702,109.75,1039.5
15/08/2008,0.680503573,110.48,1039.3
18/08/2008,0.678886626,110.07,1042.8
19/08/2008,0.678150007,109.68,1051.3
20/08/2008,0.680225835,109.98,1047.3
21/08/2008,0.672268908,108.35,1053.6
22/08/2008,0.675675676,109.88,1062.3
25/08/2008,0.675538742,109.11,1077.8
26/08/2008,0.68212824,109.83,1087.5
27/08/2008,0.681013348,109.72,1084
28/08/2008,0.680966973,109.56,1081.3
29/08/2008,0.681709728,108.69,1089
01/09/2008,0.681709728,108.69,1089
02/09/2008,0.688610384,108.85,1134.45
03/09/2008,0.690178756,108.18,1147.9
04/09/2008,0.69637883,107.76,1130.3
05/09/2008,0.700623555,106.96,1117.8
08/09/2008,0.707914484,107.91,1081.2
09/09/2008,0.705566923,107.1,1099.5
10/09/2008,0.713266762,107.86,1091.3
11/09/2008,0.717411579,106.66,1110
12/09/2008,0.705616709,107.51,1106.5
15/09/2008,0.705467372,105.67,1117.85
16/09/2008,0.706464147,105.11,1159.75
17/09/2008,0.703482237,104.71,1115.5
18/09/2008,0.695313586,104.85,1152.4
19/09/2008,0.695216908,107.18,1139.5
22/09/2008,0.680410968,106.35,1127.3
23/09/2008,0.678564158,105.8,1146.5
24/09/2008,0.682360969,106.03,1153.5
25/09/2008,0.682920167,106.48,1148.8
26/09/2008,0.685119211,106.06,1160.1
29/09/2008,0.695361936,105.1,1185.75
30/09/2008,0.710176834,105.94,1206.3
01/10/2008,0.71133874,106.06,1194.85
02/10/2008,0.721813195,105.3,1222.9
03/10/2008,0.723798494,105.76,1220.9
06/10/2008,0.740302043,101.26,1267.4
07/10/2008,0.732654407,102.3,1328.4
08/10/2008,0.730994152,99.73,1415.25
09/10/2008,0.732815477,100.67,1381.4
10/10/2008,0.742335387,99.44,1306.4
13/10/2008,0.742335387,99.44,1306.4
14/10/2008,0.732171621,102.17,1207.25
15/10/2008,0.737082627,101.47,1237.5
16/10/2008,0.745378652,100.46,1369.5
17/10/2008,0.742831674,101.4,1333.3
20/10/2008,0.751089079,101.74,1315
21/10/2008,0.763242253,100.43,1320.1
22/10/2008,0.779119595,98.63,1418.5
23/10/2008,0.776518093,97.6,1408.7
24/10/2008,0.791201836,92.64,1430.8
27/10/2008,0.803470995,93.28,1441.7
28/10/2008,0.801538955,95.68,1467.7
29/10/2008,0.77814956,97.48,1426.9
30/10/2008,0.778210117,97.47,1250.18
31/10/2008,0.788519161,98.28,1277.5
03/11/2008,0.786225332,98.95,1262
04/11/2008,0.76799017,100.48,1287.9
05/11/2008,0.766929979,98.95,1266.3
06/11/2008,0.78394481,98.04,1330.8
07/11/2008,0.782656336,98.15,1310
10/11/2008,0.78369906,97.96,1326.18
11/11/2008,0.78369906,97.96,1326.18
12/11/2008,0.796305144,95.54,1354.5
13/11/2008,0.798339454,95.95,1392.5
14/11/2008,0.785484251,96.66,1399.3
17/11/2008,0.785792865,97.03,1410
18/11/2008,0.788022065,97.38,1447.4
19/11/2008,0.793965859,96.75,1445.9
20/11/2008,0.798403194,94.98,1496
21/11/2008,0.798020908,95.42,1493.3
24/11/2008,0.77579519,96.69,1507.9
25/11/2008,0.767459708,95.53,1501.4
26/11/2008,0.779544746,95.46,1477.3
27/11/2008,0.779544746,95.46,1477.3
28/11/2008,0.787773751,95.46,1468
01/12/2008,0.79151496,93.71,1439.4
02/12/2008,0.785916378,93.64,1463.5
03/12/2008,0.789328282,93.25,1467.8
04/12/2008,0.778816199,92.78,1479
05/12/2008,0.790263948,92.18,1475.6
08/12/2008,0.772678102,92.77,1445
09/12/2008,0.772976733,92.44,1439
10/12/2008,0.767813268,92.94,1393
11/12/2008,0.752219046,91.96,1354.5
12/12/2008,0.749119784,91.26,1369
15/12/2008,0.731850117,90.68,1360.9
16/12/2008,0.724112962,89.98,1347.4
17/12/2008,0.696475832,87.84,1324
18/12/2008,0.699398517,89.81,1285
19/12/2008,0.720720721,89.48,1287.9
22/12/2008,0.716743119,90.07,1308
23/12/2008,0.716024631,90.57,1331
